Date,Leg,Entry_Time,Strike,Sell_Price,Exit_Time,Exit_Price,Qty,Premium_Collected,PnL,Reason,Capital_After,Spot_945,Slope_CE,Slope_PE
2025-01-09,CE,09:45,23600,39.55,09:57,48.25,65,2570.75,-565.5,SL Hit (48.25 >= 47.46),224228.0,23611.9,-29.65,0.7
2025-01-10,CE,09:45,23450,198.1,11:04,238.05,65,12876.5,-2596.75,SL Hit (238.05 >= 237.72),221631.25,23446.0,-46.95,60.95
2025-01-13,CE,09:45,23250,158.5,10:15,194.6,65,10302.5,-2346.5,SL Hit (194.60 >= 190.20),219284.75,23236.45,-12.45,0.75
2025-01-14,CE,09:45,23200,107.2,10:50,128.7,65,6968.0,-1397.5,SL Hit (128.70 >= 128.64),217887.25,23176.35,-22.5,15.0
2025-01-15,CE,09:45,23200,86.05,10:43,105.45,65,5593.25,-1261.0,SL Hit (105.45 >= 103.26),216626.25,23204.2,-30.0,17.0
2025-01-16,CE,09:45,23300,35.05,15:15,5.3,65,2278.25,1933.75,Settlement 15:15,218560.0,23315.7,-19.95,-6.5
2025-01-17,CE,09:45,23200,183.0,10:26,223.3,65,11895.0,-2619.5,SL Hit (223.30 >= 219.60),215940.5,23199.05,-16.3,1.7
2025-01-20,CE,09:45,23200,190.85,11:18,239.55,65,12405.25,-3165.5,SL Hit (239.55 >= 229.02),212775.0,23221.05,-7.95,31.55
2025-01-21,CE,09:45,23350,146.85,11:52,178.35,65,9545.25,-2047.5,SL Hit (178.35 >= 176.22),210727.5,23346.3,-7.4,28.3
2025-01-22,CE,09:45,23050,122.0,09:56,146.65,65,7930.0,-1602.25,SL Hit (146.65 >= 146.40),209125.25,23065.3,-15.5,4.0
2025-01-23,PE,09:45,23200,47.85,15:15,0.15,65,3110.25,3100.5,Settlement 15:15,212225.75,23192.75,34.4,-57.2
2025-01-24,CE,09:45,23250,196.65,11:44,239.35,65,12782.25,-2775.5,SL Hit (239.35 >= 235.98),209450.25,23241.3,-7.75,18.4
2025-01-27,PE,09:45,22950,163.75,10:19,204.25,65,10643.75,-2632.5,SL Hit (204.25 >= 196.50),206817.75,22974.75,7.1,2.3
2025-01-28,CE,09:45,22900,155.4,11:01,214.2,65,10101.0,-3822.0,SL Hit (214.20 >= 186.48),202995.75,22882.7,-7.8,47.4
2025-01-29,PE,09:45,23050,153.4,11:24,194.75,65,9971.0,-2687.75,SL Hit (194.75 >= 184.08),200308.0,23044.2,35.2,6.85
2025-01-30,PE,09:45,23200,113.5,15:15,0.3,65,7377.5,7358.0,Settlement 15:15,207666.0,23205.5,-2.55,-69.0
2025-01-31,PE,09:45,23350,291.1,15:15,163.5,65,18921.5,8294.0,Settlement 15:15,215960.0,23359.25,36.7,-30.6
2025-02-01,PE,09:45,23550,222.0,11:51,270.4,65,14430.0,-3146.0,SL Hit (270.40 >= 266.40),212814.0,23560.4,12.6,-12.5
2025-02-03,CE,09:45,23250,147.4,10:42,185.0,65,9581.0,-2444.0,SL Hit (185.00 >= 176.88),210370.0,23250.65,-41.0,10.9
2025-02-04,PE,09:45,23550,129.4,10:16,156.75,65,8411.0,-1777.75,SL Hit (156.75 >= 155.28),208592.25,23560.2,69.85,-2.75
2025-02-05,PE,09:45,23800,104.6,09:56,125.8,65,6799.0,-1378.0,SL Hit (125.80 >= 125.52),207214.25,23790.3,-1.7,-20.0
2025-02-06,CE,09:45,23650,62.9,15:15,0.15,65,4088.5,4078.75,Settlement 15:15,211293.0,23672.55,-27.85,20.2
2025-02-07,CE,09:45,23600,192.7,11:25,232.5,65,12525.5,-2587.0,SL Hit (232.50 >= 231.24),208706.0,23582.35,-27.9,16.25
2025-02-10,CE,09:45,23400,170.25,15:15,146.35,65,11066.25,1553.5,Settlement 15:15,210259.5,23412.2,-50.75,27.3
2025-02-11,CE,09:45,23350,132.0,15:15,37.55,65,8580.0,6139.25,Settlement 15:15,216398.75,23336.5,-20.25,-3.8
2025-02-12,CE,09:45,22900,107.75,10:49,140.4,65,7003.75,-2122.25,SL Hit (140.40 >= 129.30),214276.5,22885.65,-116.55,36.1
2025-02-13,PE,09:45,23100,61.9,14:35,93.05,65,4023.5,-2024.75,SL Hit (93.05 >= 74.28),212251.75,23124.95,6.5,-17.75
2025-02-14,CE,09:45,23050,189.6,15:15,125.85,65,12324.0,4143.75,Settlement 15:15,216395.5,23047.65,-40.4,32.75
2025-02-17,PE,09:45,22800,153.5,15:15,79.35,65,9977.5,4819.75,Settlement 15:15,221215.25,22784.8,7.75,-17.5
2025-02-18,CE,09:45,22950,138.3,15:15,113.1,65,8989.5,1638.0,Settlement 15:15,222853.25,22928.75,-26.0,6.05
2025-02-19,PE,09:45,22900,85.65,15:15,66.0,65,5567.25,1277.25,Settlement 15:15,224130.5,22921.6,17.6,-48.5
2025-02-20,CE,09:45,22850,56.2,09:59,77.05,65,3653.0,-1355.25,SL Hit (77.05 >= 67.44),222775.25,22849.8,-37.05,-14.75
2025-02-21,CE,09:45,22850,170.05,15:15,130.55,65,11053.25,2567.5,Settlement 15:15,225342.75,22833.15,-22.85,16.7
2025-02-24,CE,09:45,22600,133.45,15:15,108.7,65,8674.25,1608.75,Settlement 15:15,226951.5,22581.5,-68.55,31.85
2025-02-25,PE,09:45,22600,68.45,15:15,62.25,65,4449.25,403.0,Settlement 15:15,227354.5,22606.2,-1.45,-31.15
2025-02-27,CE,09:45,22550,28.35,09:46,34.45,65,1842.75,-396.5,SL Hit (34.45 >= 34.02),226958.0,22553.85,-33.6,-3.1
2025-02-28,CE,09:45,22250,183.8,15:15,116.65,65,11947.0,4364.75,Settlement 15:15,231322.75,22273.45,-77.1,16.75
2025-03-03,CE,09:45,22100,162.8,15:15,146.6,65,10582.0,1053.0,Settlement 15:15,232375.75,22102.6,-54.75,35.4
2025-03-04,PE,09:45,22000,82.75,15:15,63.2,65,5378.75,1270.75,Settlement 15:15,233646.5,22023.1,9.25,-21.1
2025-03-05,PE,09:45,22250,91.25,15:15,49.4,65,5931.25,2720.25,Settlement 15:15,236366.75,22234.1,46.65,-79.55
2025-03-06,CE,09:45,22300,52.3,10:05,78.05,65,3399.5,-1673.75,SL Hit (78.05 >= 62.76),234693.0,22316.15,-100.7,35.65
2025-03-07,PE,09:45,22500,143.05,15:15,108.9,65,9298.25,2219.75,Settlement 15:15,236912.75,22488.35,2.8,-10.0
2025-03-10,PE,09:45,22650,132.95,12:18,161.05,65,8641.75,-1826.5,SL Hit (161.05 >= 159.54),235086.25,22651.8,31.4,-51.5
2025-03-11,PE,09:45,22350,101.75,15:15,54.25,65,6613.75,3087.5,Settlement 15:15,238173.75,22367.15,12.9,-19.0
2025-03-12,CE,09:45,22450,88.0,09:48,107.1,65,5720.0,-1241.5,SL Hit (107.10 >= 105.60),236932.25,22465.5,-65.75,33.6
2025-03-13,PE,09:45,22500,39.55,11:01,49.55,65,2570.75,-650.0,SL Hit (49.55 >= 47.46),236282.25,22489.9,-16.75,-20.0
2025-03-17,PE,09:45,22550,100.9,10:13,121.55,65,6558.5,-1342.25,SL Hit (121.55 >= 121.08),234940.0,22556.4,30.45,-34.7
2025-03-18,PE,09:45,22650,90.5,15:15,33.95,65,5882.5,3675.75,Settlement 15:15,238615.75,22671.15,39.75,-31.35
2025-03-19,PE,09:45,22850,76.4,15:15,49.8,65,4966.0,1729.0,Settlement 15:15,240344.75,22857.0,2.55,-5.65
2025-03-20,PE,09:45,23050,51.7,09:51,63.0,65,3360.5,-734.5,SL Hit (63.00 >= 62.04),239610.25,23037.95,1.55,-42.4
2025-03-21,PE,09:45,23250,110.85,15:15,77.95,65,7205.25,2138.5,Settlement 15:15,241748.75,23269.35,51.1,-54.95
2025-03-24,PE,09:45,23500,135.95,15:15,61.15,65,8836.75,4862.0,Settlement 15:15,246610.75,23483.2,10.2,6.5
2025-03-25,PE,09:45,23800,135.2,10:55,171.35,65,8788.0,-2349.75,SL Hit (171.35 >= 162.24),244261.0,23781.55,3.0,-14.4
2025-03-26,CE,09:45,23600,122.95,09:56,152.5,65,7991.75,-1920.75,SL Hit (152.50 >= 147.54),242340.25,23622.0,-36.65,3.85
2025-03-27,PE,09:45,23550,47.2,15:15,0.45,65,3068.0,3038.75,Settlement 15:15,245379.0,23550.15,33.5,-73.4
2025-03-28,CE,09:45,23500,179.75,10:30,221.85,65,11683.75,-2736.5,SL Hit (221.85 >= 215.70),242642.5,23520.2,-77.5,29.4
2025-04-01,PE,09:45,23550,110.6,10:02,140.4,65,7189.0,-1937.0,SL Hit (140.40 >= 132.72),240705.5,23530.85,35.4,-59.95
2025-04-02,CE,09:45,23200,101.15,09:56,135.9,65,6574.75,-2258.75,SL Hit (135.90 >= 121.38),238446.75,23196.65,-7.0,2.3
2025-04-03,PE,09:45,23250,55.95,15:15,0.3,65,3636.75,3617.25,Settlement 15:15,242064.0,23226.3,-5.85,-45.95
2025-04-04,CE,09:45,23050,152.5,15:15,52.7,65,9912.5,6487.0,Settlement 15:15,248551.0,23054.55,-42.9,9.8
2025-04-07,CE,09:45,22000,318.15,15:04,383.7,65,20679.75,-4260.75,SL Hit (383.70 >= 381.78),244290.25,22003.75,-168.7,2.25
2025-04-08,CE,09:45,22500,169.0,12:10,213.9,65,10985.0,-2918.5,SL Hit (213.90 >= 202.80),241371.75,22519.15,-58.5,-34.95
2025-04-09,PE,09:45,22450,81.5,09:49,111.1,65,5297.5,-1924.0,SL Hit (111.10 >= 97.80),239447.75,22452.85,-50.5,-96.4
2025-04-11,PE,09:45,22850,224.05,10:37,269.2,65,14563.25,-2934.75,SL Hit (269.20 >= 268.86),236513.0,22843.1,59.65,-47.1
2025-04-15,PE,09:45,23300,129.45,15:15,100.05,65,8414.25,1911.0,Settlement 15:15,238424.0,23303.0,-21.9,-38.6
2025-04-16,PE,09:45,23350,77.3,10:17,100.1,65,5024.5,-1482.0,SL Hit (100.10 >= 92.76),236942.0,23361.35,36.85,-45.95
2025-04-17,PE,09:45,23400,59.35,10:09,79.55,65,3857.75,-1313.0,SL Hit (79.55 >= 71.22),235629.0,23416.25,33.8,-12.8
2025-04-21,PE,09:45,24000,158.9,15:15,69.85,65,10328.5,5788.25,Settlement 15:15,241417.25,24017.15,20.0,-23.65
2025-04-22,PE,09:45,24150,101.7,15:15,88.2,65,6610.5,877.5,Settlement 15:15,242294.75,24166.6,5.15,-13.95
2025-04-23,PE,09:45,24350,97.6,10:04,128.8,65,6344.0,-2028.0,SL Hit (128.80 >= 117.12),240266.75,24331.4,12.3,-27.8
2025-04-24,CE,09:45,24250,46.25,09:54,58.4,65,3006.25,-789.75,SL Hit (58.40 >= 55.50),239477.0,24256.85,-4.1,-3.4
2025-04-25,CE,09:45,24200,208.55,15:15,110.8,65,13555.75,6353.75,Settlement 15:15,245830.75,24205.2,-76.8,51.4
2025-04-28,PE,09:45,24200,119.15,15:15,59.5,65,7744.75,3877.25,Settlement 15:15,249708.0,24190.25,25.8,-64.8
2025-04-29,CE,09:45,24350,90.5,15:15,39.25,65,5882.5,3331.25,Settlement 15:15,253039.25,24347.7,-40.25,36.9
2025-04-30,PE,09:45,24350,27.75,10:30,40.9,65,1803.75,-854.75,SL Hit (40.90 >= 33.30),252184.5,24359.8,14.3,-73.8
2025-05-02,PE,09:45,24550,164.5,10:34,197.6,65,10692.5,-2151.5,SL Hit (197.60 >= 197.40),250033.0,24529.7,54.2,-90.9
2025-05-05,PE,09:45,24450,130.7,15:15,97.25,65,8495.5,2174.25,Settlement 15:15,252207.25,24461.05,-1.55,-12.6
2025-05-06,CE,09:45,24450,76.1,15:15,34.0,65,4946.5,2736.5,Settlement 15:15,254943.75,24452.05,-24.85,-15.6
2025-05-07,PE,09:45,24400,99.75,10:08,124.4,65,6483.75,-1602.25,SL Hit (124.40 >= 119.70),253341.5,24383.15,22.65,-25.85
2025-05-08,CE,09:45,24400,16.3,15:15,0.1,65,1059.5,1053.0,Settlement 15:15,254394.5,24386.25,-30.0,18.7
2025-05-09,CE,09:45,24100,243.5,15:15,176.45,65,15827.5,4358.25,Settlement 15:15,258752.75,24081.5,-34.45,-13.7
2025-05-12,PE,09:45,24600,146.5,15:15,83.5,65,9522.5,4095.0,Settlement 15:15,262847.75,24606.45,52.85,-48.5
2025-05-13,CE,09:45,24750,187.05,11:03,227.4,65,12158.25,-2622.75,SL Hit (227.40 >= 224.46),260225.0,24753.5,-125.3,73.7
2025-05-14,PE,09:45,24750,128.5,09:51,155.85,65,8352.5,-1777.75,SL Hit (155.85 >= 154.20),258447.25,24739.7,38.65,-93.4
2025-05-15,CE,09:45,24500,69.4,09:47,89.95,65,4511.0,-1335.75,SL Hit (89.95 >= 83.28),257111.5,24508.2,-98.9,52.15
2025-05-16,CE,09:45,25000,201.5,15:15,197.95,65,13097.5,230.75,Settlement 15:15,257342.25,25022.1,-16.9,-11.35
2025-05-19,PE,09:45,25000,163.2,14:05,196.8,65,10608.0,-2184.0,SL Hit (196.80 >= 195.84),255158.25,25005.65,10.6,-20.15
2025-05-20,CE,09:45,24900,135.0,10:45,175.35,65,8775.0,-2622.75,SL Hit (175.35 >= 162.00),252535.5,24899.1,-56.75,31.95
2025-05-21,PE,09:45,24800,113.45,12:12,155.7,65,7374.25,-2746.25,SL Hit (155.70 >= 136.14),249789.25,24818.2,60.55,-28.65
2025-05-22,CE,09:45,24550,62.55,09:58,75.65,65,4065.75,-851.5,SL Hit (75.65 >= 75.06),248937.75,24570.4,-126.85,12.35
2025-05-23,PE,09:45,24750,173.2,15:15,146.6,65,11258.0,1729.0,Settlement 15:15,250666.75,24766.35,60.4,-60.3
2025-05-26,PE,09:45,25050,172.55,10:20,212.95,65,11215.75,-2626.0,SL Hit (212.95 >= 207.06),248040.75,25066.55,49.15,-41.1
2025-05-27,CE,09:45,24800,225.05,11:05,276.3,65,14628.25,-3331.25,SL Hit (276.30 >= 270.06),244709.5,24804.35,-77.35,55.9
2025-05-28,CE,09:45,24800,175.65,15:15,93.25,65,11417.25,5356.0,Settlement 15:15,250065.5,24798.6,-33.9,-29.5
2025-05-29,CE,09:45,24800,58.25,10:02,74.55,65,3786.25,-1059.5,SL Hit (74.55 >= 69.90),249006.0,24802.7,-88.65,-2.6
2025-05-30,PE,09:45,24850,191.5,10:15,235.75,65,12447.5,-2876.25,SL Hit (235.75 >= 229.80),246129.75,24831.7,20.0,-15.2
2025-06-02,CE,09:45,24550,192.8,10:30,236.05,65,12532.0,-2811.25,SL Hit (236.05 >= 231.36),243318.5,24567.35,-51.8,-16.6
2025-06-03,CE,09:45,24650,224.25,10:21,279.45,65,14576.25,-3588.0,SL Hit (279.45 >= 269.10),239730.5,24644.55,-77.1,79.05
2025-06-04,CE,09:45,24550,93.75,10:22,115.95,65,6093.75,-1443.0,SL Hit (115.95 >= 112.50),238287.5,24550.85,-63.2,-15.05
2025-06-05,PE,09:45,24750,58.9,10:49,77.65,65,3828.5,-1218.75,SL Hit (77.65 >= 70.68),237068.75,24756.25,25.6,-74.0
2025-06-06,CE,09:45,24700,177.95,10:06,244.5,65,11566.75,-4325.75,SL Hit (244.50 >= 213.54),232743.0,24686.3,-37.85,25.95
2025-06-09,CE,09:45,25100,156.8,15:15,139.75,65,10192.0,1108.25,Settlement 15:15,233851.25,25108.8,-10.6,1.9
2025-06-10,CE,09:45,25100,120.85,10:20,146.35,65,7855.25,-1657.5,SL Hit (146.35 >= 145.02),232193.75,25111.45,-28.45,7.8
2025-06-11,PE,09:45,25100,63.3,15:15,56.7,65,4114.5,429.0,Settlement 15:15,232622.75,25124.9,5.85,-21.45
2025-06-12,CE,09:45,25100,62.6,15:15,0.15,65,4069.0,4059.25,Settlement 15:15,236682.0,25100.0,-6.6,24.05
2025-06-13,PE,09:45,24600,183.85,15:15,151.35,65,11950.25,2112.5,Settlement 15:15,238794.5,24613.7,-1.3,-49.35
2025-06-16,PE,09:45,24750,131.45,15:15,71.25,65,8544.25,3913.0,Settlement 15:15,242707.5,24754.85,-11.5,-11.5
2025-06-17,CE,09:45,24900,103.5,15:15,75.5,65,6727.5,1820.0,Settlement 15:15,244527.5,24875.25,-38.25,17.8
2025-06-18,PE,09:45,24950,102.4,10:23,123.5,65,6656.0,-1371.5,SL Hit (123.50 >= 122.88),243156.0,24945.15,60.8,-85.6
2025-06-19,PE,09:45,24850,38.85,09:56,47.8,65,2525.25,-581.75,SL Hit (47.80 >= 46.62),242574.25,24843.05,10.0,-70.4
2025-06-20,PE,09:45,24900,160.15,15:15,87.9,65,10409.75,4696.25,Settlement 15:15,247270.5,24884.6,-1.15,-19.0
2025-06-23,CE,09:45,24850,155.75,10:45,191.6,65,10123.75,-2330.25,SL Hit (191.60 >= 186.90),244940.25,24858.75,-76.25,47.25
2025-06-24,CE,09:45,25150,135.85,09:57,166.0,65,8830.25,-1959.75,SL Hit (166.00 >= 163.02),242980.5,25167.1,-37.2,24.65
2025-06-25,PE,09:45,25200,80.65,15:15,49.45,65,5242.25,2028.0,Settlement 15:15,245008.5,25193.55,29.6,-37.25
2025-06-26,PE,09:45,25350,56.6,10:41,73.25,65,3679.0,-1082.25,SL Hit (73.25 >= 67.92),243926.25,25365.8,51.2,-31.4
2025-06-27,CE,09:45,25550,168.55,12:17,204.0,65,10955.75,-2304.25,SL Hit (204.00 >= 202.26),241622.0,25533.2,-44.65,31.7
2025-06-30,CE,09:45,25600,141.8,15:15,97.1,65,9217.0,2905.5,Settlement 15:15,244527.5,25581.9,-20.2,26.6
2025-07-01,PE,09:45,25600,127.55,15:15,110.35,65,8290.75,1118.0,Settlement 15:15,245645.5,25575.3,14.75,-40.85
2025-07-02,CE,09:45,25550,79.25,15:15,35.4,65,5151.25,2850.25,Settlement 15:15,248495.75,25533.65,-21.1,12.35
2025-07-03,PE,09:45,25500,38.8,09:47,47.3,65,2522.0,-552.5,SL Hit (47.30 >= 46.56),247943.25,25513.0,3.4,-34.45
2025-07-04,CE,09:45,25400,159.3,15:15,175.3,65,10354.5,-1040.0,Settlement 15:15,246903.25,25395.95,-20.6,2.7
2025-07-07,PE,09:45,25450,111.1,15:15,106.2,65,7221.5,318.5,Settlement 15:15,247221.75,25449.85,20.4,-30.6
2025-07-08,PE,09:45,25450,82.75,15:15,47.3,65,5378.75,2304.25,Settlement 15:15,249526.0,25473.05,6.3,-25.05
2025-07-09,CE,09:45,25500,68.9,09:58,85.9,65,4478.5,-1105.0,SL Hit (85.90 >= 82.68),248421.0,25485.3,-18.1,1.9
2025-07-10,CE,09:45,25450,46.9,15:15,0.15,65,3048.5,3038.75,Settlement 15:15,251459.75,25445.3,-25.4,8.8
2025-07-11,PE,09:45,25300,113.4,10:19,140.6,65,7371.0,-1768.0,SL Hit (140.60 >= 136.08),249691.75,25300.2,10.2,-24.45
2025-07-14,CE,09:45,25100,115.6,10:00,139.65,65,7514.0,-1563.25,SL Hit (139.65 >= 138.72),248128.5,25087.5,-17.7,9.7
2025-07-15,CE,09:45,25100,99.75,10:38,119.85,65,6483.75,-1306.5,SL Hit (119.85 >= 119.70),246822.0,25095.7,-31.65,18.65
2025-07-16,CE,09:45,25150,70.55,11:54,95.8,65,4585.75,-1641.25,SL Hit (95.80 >= 84.66),245180.75,25151.85,-11.5,10.35
2025-07-17,CE,09:45,25200,34.55,15:15,0.1,65,2245.75,2239.25,Settlement 15:15,247420.0,25186.4,-23.05,9.3
2025-07-18,CE,09:45,25050,141.1,15:15,110.25,65,9171.5,2005.25,Settlement 15:15,249425.25,25035.7,-37.95,24.9
2025-07-21,CE,09:45,24950,120.35,09:48,149.45,65,7822.75,-1891.5,SL Hit (149.45 >= 144.42),247533.75,24952.3,-6.3,-4.65
2025-07-22,CE,09:45,25100,95.45,15:15,62.4,65,6204.25,2148.25,Settlement 15:15,249682.0,25110.65,-25.55,14.6
2025-07-23,CE,09:45,25100,67.9,11:02,81.7,65,4413.5,-897.0,SL Hit (81.70 >= 81.48),248785.0,25100.35,-12.55,11.55
2025-07-24,CE,09:45,25200,30.8,15:15,0.1,65,2002.0,1995.5,Settlement 15:15,250780.5,25190.25,-21.3,0.65
2025-07-25,CE,09:45,24900,149.5,15:15,101.75,65,9717.5,3103.75,Settlement 15:15,253884.25,24924.0,-14.7,15.05
2025-07-28,PE,09:45,24800,96.3,12:48,118.45,65,6259.5,-1439.75,SL Hit (118.45 >= 115.56),252444.5,24793.75,32.05,-37.65
2025-07-29,PE,09:45,24700,85.45,10:14,105.0,65,5554.25,-1270.75,SL Hit (105.00 >= 102.54),251173.75,24704.8,29.75,-36.05
2025-07-30,PE,09:45,24850,65.3,09:48,81.85,65,4244.5,-1075.75,SL Hit (81.85 >= 78.36),250098.0,24861.05,17.25,-22.75
2025-07-31,PE,09:45,24700,51.8,10:00,74.95,65,3367.0,-1504.75,SL Hit (74.95 >= 62.16),248593.25,24703.7,-6.25,-21.35
2025-08-01,PE,09:45,24700,139.2,11:44,173.25,65,9048.0,-2213.25,SL Hit (173.25 >= 167.04),246380.0,24713.35,5.05,-0.8
2025-08-04,CE,09:45,24600,139.9,10:24,168.9,65,9093.5,-1885.0,SL Hit (168.90 >= 167.88),244495.0,24585.75,-12.85,13.15
2025-08-05,CE,09:45,24600,127.85,15:15,120.3,65,8310.25,490.75,Settlement 15:15,244985.75,24622.7,-47.05,32.1
2025-08-06,CE,09:45,24600,113.0,15:15,59.45,65,7345.0,3480.75,Settlement 15:15,248466.5,24622.0,3.65,6.1
2025-08-07,PE,09:45,24500,35.75,09:58,45.25,65,2323.75,-617.5,SL Hit (45.25 >= 42.90),247849.0,24502.55,-13.35,-18.45
2025-08-08,CE,09:45,24500,146.5,15:15,91.55,65,9522.5,3571.75,Settlement 15:15,251420.75,24496.55,-42.95,36.85
2025-08-11,PE,09:45,24400,116.85,15:15,43.95,65,7595.25,4738.5,Settlement 15:15,256159.25,24382.85,17.3,-16.8
2025-08-12,PE,09:45,24650,85.9,10:30,108.85,65,5583.5,-1491.75,SL Hit (108.85 >= 103.08),254667.5,24655.2,38.65,-61.35
2025-08-13,PE,09:45,24600,72.2,15:15,40.45,65,4693.0,2063.75,Settlement 15:15,256731.25,24582.2,6.35,-2.8
2025-08-14,PE,09:45,24650,36.7,09:58,45.15,65,2385.5,-549.25,SL Hit (45.15 >= 44.04),256182.0,24667.05,9.55,-19.5
2025-08-18,PE,09:45,25000,114.1,11:58,139.75,65,7416.5,-1667.25,SL Hit (139.75 >= 136.92),254514.75,25005.2,34.75,-48.85
2025-08-19,CE,09:45,24900,87.2,09:52,107.2,65,5668.0,-1300.0,SL Hit (107.20 >= 104.64),253214.75,24876.3,-16.55,-2.25
2025-08-20,PE,09:45,24950,61.0,15:15,25.55,65,3965.0,2304.25,Settlement 15:15,255519.0,24972.0,4.1,-9.65
2025-08-21,CE,09:45,25050,41.2,09:48,55.0,65,2678.0,-897.0,SL Hit (55.00 >= 49.44),254622.0,25061.1,-24.9,-0.6
2025-08-22,CE,09:45,25000,115.25,15:15,73.05,65,7491.25,2743.0,Settlement 15:15,257365.0,24978.7,-32.95,37.15
2025-08-25,PE,09:45,24950,74.55,09:59,92.3,65,4845.75,-1153.75,SL Hit (92.30 >= 89.46),256211.25,24962.75,11.9,-28.2
2025-08-26,CE,09:45,24750,89.55,11:20,108.75,65,5820.75,-1248.0,SL Hit (108.75 >= 107.46),254963.25,24764.0,-96.8,44.15
2025-08-28,CE,09:45,24600,40.25,10:34,56.15,65,2616.25,-1033.5,SL Hit (56.15 >= 48.30),253929.75,24578.2,-17.3,-3.75
2025-08-29,CE,09:45,24500,120.55,10:40,146.7,65,7835.75,-1699.75,SL Hit (146.70 >= 144.66),252230.0,24499.9,-42.85,9.25
2025-09-01,PE,09:45,24550,54.8,10:19,68.05,65,3562.0,-861.25,SL Hit (68.05 >= 65.76),251368.75,24543.55,1.55,-22.4
2025-09-02,PE,09:45,24700,37.2,13:42,46.95,65,2418.0,-633.75,SL Hit (46.95 >= 44.64),250735.0,24695.2,0.1,-18.05
2025-09-03,CE,09:45,24550,140.25,12:11,180.65,65,9116.25,-2626.0,SL Hit (180.65 >= 168.30),248109.0,24557.1,-23.25,0.15
2025-09-04,PE,09:45,24900,95.65,10:12,122.35,65,6217.25,-1735.5,SL Hit (122.35 >= 114.78),246373.5,24895.25,3.9,-18.4
2025-09-05,CE,09:45,24750,108.7,15:15,97.6,65,7065.5,721.5,Settlement 15:15,247095.0,24774.2,-19.65,5.65
2025-09-08,PE,09:45,24850,66.4,09:55,80.05,65,4316.0,-887.25,SL Hit (80.05 >= 79.68),246207.75,24832.75,11.7,-20.35
2025-09-09,PE,09:45,24850,35.9,10:11,43.5,65,2333.5,-494.0,SL Hit (43.50 >= 43.08),245713.75,24856.6,-4.6,-6.5
2025-09-10,PE,09:45,25000,102.1,15:15,100.45,65,6636.5,107.25,Settlement 15:15,245821.0,25013.9,36.8,-27.4
2025-09-11,PE,09:45,25000,92.2,15:15,71.15,65,5993.0,1368.25,Settlement 15:15,247189.25,24977.4,5.4,-10.8
2025-09-12,CE,09:45,25050,95.85,10:41,117.8,65,6230.25,-1426.75,SL Hit (117.80 >= 115.02),245762.5,25050.3,-11.9,5.4
2025-09-15,CE,09:45,25100,62.0,15:15,46.05,65,4030.0,1036.75,Settlement 15:15,246799.25,25092.0,-10.35,4.85
2025-09-16,PE,09:45,25150,43.2,15:15,0.1,65,2808.0,2801.5,Settlement 15:15,249600.75,25134.3,17.25,-30.55
2025-09-17,PE,09:45,25300,78.05,15:15,72.1,65,5073.25,386.75,Settlement 15:15,249987.5,25319.45,-0.55,-10.1
2025-09-18,PE,09:45,25400,60.85,12:40,73.95,65,3955.25,-851.5,SL Hit (73.95 >= 73.02),249136.0,25418.45,4.55,-10.05
2025-09-19,CE,09:45,25350,78.4,15:15,81.1,65,5096.0,-175.5,Settlement 15:15,248960.5,25334.4,-32.25,35.75
2025-09-22,PE,09:45,25300,40.2,09:51,50.3,65,2613.0,-656.5,SL Hit (50.30 >= 48.24),248304.0,25324.75,37.15,-33.15
2025-09-23,CE,09:45,25150,41.75,10:07,52.6,65,2713.75,-705.25,SL Hit (52.60 >= 50.10),247598.75,25133.55,-69.75,36.3
2025-09-24,CE,09:45,25050,145.85,10:22,175.5,65,9480.25,-1927.25,SL Hit (175.50 >= 175.02),245671.5,25053.65,-31.65,16.15
2025-09-25,PE,09:45,25050,84.8,10:38,103.8,65,5512.0,-1235.0,SL Hit (103.80 >= 101.76),244436.5,25039.55,12.85,-13.6
2025-09-26,CE,09:45,24800,109.8,15:15,45.2,65,7137.0,4199.0,Settlement 15:15,248635.5,24779.25,-29.75,5.75
2025-09-29,PE,09:45,24750,45.85,11:30,64.15,65,2980.25,-1189.5,SL Hit (64.15 >= 55.02),247446.0,24753.6,16.85,-21.5
2025-09-30,CE,09:45,24650,55.05,10:01,70.8,65,3578.25,-1023.75,SL Hit (70.80 >= 66.06),246422.25,24641.8,-39.9,27.25
2025-10-01,PE,09:45,24700,111.45,10:05,138.1,65,7244.25,-1732.25,SL Hit (138.10 >= 133.74),244690.0,24682.3,21.95,-37.05
2025-10-03,CE,09:45,24800,94.05,09:55,113.6,65,6113.25,-1270.75,SL Hit (113.60 >= 112.86),243419.25,24787.2,-12.2,1.0
2025-10-06,PE,09:45,24950,54.45,15:15,11.8,65,3539.25,2772.25,Settlement 15:15,246191.5,24953.45,9.1,-24.2
2025-10-07,PE,09:45,25150,39.35,11:23,48.2,65,2557.75,-575.25,SL Hit (48.20 >= 47.22),245616.25,25145.7,10.75,-23.35
2025-10-08,PE,09:45,25150,81.25,10:20,99.55,65,5281.25,-1189.5,SL Hit (99.55 >= 97.50),244426.75,25171.05,40.5,-32.85
2025-10-09,CE,09:45,25050,119.75,10:37,145.2,65,7783.75,-1654.25,SL Hit (145.20 >= 143.70),242772.5,25062.5,-4.3,4.15
